conflict_new_id,conflict_name,dyad_new_id,dyad_name,type_of_violence,active_year,country,conflict_dyad,dyad_ep_start,dyad_ep_end,dyad_recurrence_date,dyad_ep_id,conf_ep_start,conf_ep_end,conf_recurrence_date,conf_ep_id,location,incompatibility,territory_name,type_of_conflict,region,conf_subid,conf_recurrence,confactor_recurrence,dyad_recurrence,factions,link_type_1,link_id_1,link_type_2,link_id_2,link_type_3,link_id_3,link_type_4,link_id_4,link_type_5,link_id_5,link_type_6,link_id_6,dyad_recurrence_years,conf_recurrence_years,conf_ep_low,conf_ep_best,conf_ep_high,dyad_ep_low,dyad_ep_best,dyad_ep_high,conf_ep_freq,dyad_ep_freq,cont_dyad,cont_conf
389,Bosnia-Herzegovina: Serb,834,Government of Bosnia-Herzegovina - Serbian irregulars,1,1,Bosnia-Herzegovina,389_834,4/27/1992,12/31/1995,,389_834_1995,4/24/1992,12/14/1995,,389_1995,Bosnia-Herzegovina,1,Serb,4,1,1,2,2,0,,,,,,,,,,,,,,,,7960,9829,18443,100,100,100,1173,5,0,0
389,Bosnia-Herzegovina: Serb,835,Government of Bosnia-Herzegovina - Serbian Republic of Bosnia-Herzegovina,1,1,Bosnia-Herzegovina,389_835,4/24/1992,12/14/1995,,389_835_1995,4/24/1992,12/14/1995,,389_1995,Bosnia-Herzegovina,1,Serb,4,1,1,2,2,0,,,,,,,,,,,,,,,,7960,9829,18443,7860,9729,18343,1173,1168,0,0
390,Croatia: Serb,836,Government of Croatia - Serbian irregulars,1,1,Croatia,390_836,5/1/1992,7/31/1992,,390_836_1992,4/29/1992,12/13/1993,3/19/1995,390_1993,Croatia,1,Serb,4,1,1,1,2,0,,5,385_826_1992,,,,,,,,,,,,2,471,471,573,25,25,25,83,2,0,0
390,Croatia: Serb,837,Government of Croatia - Serbian Republic of Krajina,1,1,Croatia,390_837,4/29/1992,12/13/1993,3/19/1995,390_837_1993,4/29/1992,12/13/1993,3/19/1995,390_1993,Croatia,1,Serb,4,1,1,1,1,1,,,,,,,,,,,,,,2,2,471,471,573,446,446,548,83,81,0,0
390,Croatia: Serb,837,Government of Croatia - Serbian Republic of Krajina,1,1,Croatia,390_837,3/19/1995,9/6/1995,,390_837_1995,3/19/1995,9/6/1995,,390_1995,Croatia,1,Serb,4,1,1,0,0,0,,,,,,,,,,,,,,,,420,858,2549,420,858,2549,76,76,0,0
391,Egypt: Government,838,Government of Egypt - al-Gama'a al-Islamiyya,1,0,Egypt,391_838,8/23/1992,11/30/2000,,391_838_2000,8/23/1992,11/30/2000,3/11/2014,391_2000,Egypt,2,,3,2,1,4,3,0,,,,,,,,,,,,,,,14,634,634,703,634,634,703,260,260,0,0
391,Egypt: Government,12487,Government of Egypt - Ansar Bayt al-Maqdis,1,1,Egypt,391_12487,3/11/2014,10/24/2014,,391_12487_2014,3/11/2014,10/24/2014,10/8/2016,391_2014,Egypt,2,,3,2,2,4,3,3,,4,13648_14677_2018,,,,,,,,,,,,2,184,184,184,184,184,184,24,24,1,0
391,Egypt: Government,14973,Government of Egypt - Harakit Sawa'id Misr,1,1,Egypt,391_14973,10/8/2016,12/20/2018,,391_14973_2018,10/8/2016,12/20/2018,,391_2018,Egypt,2,,3,2,3,0,0,0,,,,,,,,,,,,,,,,143,143,200,95,95,106,40,36,0,0
391,Egypt: Government,15262,Government of Egypt - Jama'at Ansar al-Islam,1,1,Egypt,391_15262,10/20/2017,10/31/2017,,391_15262_2017,10/8/2016,12/20/2018,,391_2018,Egypt,2,,3,2,3,0,0,0,,,,,,,,,,,,,,,,143,143,200,48,48,94,40,4,0,0
392,Georgia: Abkhazia,839,Government of Georgia - Republic of Abkhazia,1,1,Georgia,392_839,8/14/1992,11/29/1993,1/30/2010,392_839_1993,8/14/1992,11/29/1993,1/30/2010,392_1993,Georgia,1,Abkhazia,3,1,1,1,1,1,,,,,,,,,,,,,,17,17,2177,2177,3758,2177,2177,3758,139,139,0,0
392,Georgia: Abkhazia,839,Government of Georgia - Republic of Abkhazia,1,0,Georgia,392_839,1/30/2010,4/8/2011,,392_839_2011,1/30/2010,4/8/2011,,392_2011,Georgia,1,Abkhazia,3,1,1,0,0,0,,3,393_840_2008,,,,,,,,,,,,,3,3,10,3,3,10,5,5,0,0
393,Georgia: South Ossetia,840,Government of Georgia - Republic of South Ossetia,1,1,Georgia,393_840,5/12/1992,8/14/1992,7/31/2004,393_840_1992,5/12/1992,8/14/1992,7/31/2004,393_1992,Georgia,1,South Ossetia,4,1,1,1,1,1,,,,,,,,,,,,,,12,12,134,134,137,134,134,137,23,23,0,0
393,Georgia: South Ossetia,840,Government of Georgia - Republic of South Ossetia,1,1,Georgia,393_840,7/31/2004,10/12/2004,2/28/2008,393_840_2004,7/31/2004,10/12/2004,2/28/2008,393_2004,Georgia,1,South Ossetia,4,1,1,1,1,1,,,,,,,,,,,,,,4,4,27,27,73,27,27,73,13,13,0,0
393,Georgia: South Ossetia,840,Government of Georgia - Republic of South Ossetia,1,1,Georgia,393_840,2/28/2008,11/9/2008,,393_840_2008,2/28/2008,11/9/2008,,393_2008,Georgia,1,South Ossetia,4,1,1,0,0,0,,,,,,,,,,,,,,,,621,621,859,621,621,859,12,12,0,0
394,Moldova: Dniestr,841,Government of Moldova - PMR,1,1,Moldova,394_841,3/1/1992,7/31/1992,,394_841_1992,3/1/1992,7/31/1992,,394_1992,Moldova,1,Dniestr,3,1,1,0,0,0,,,,,,,,,,,,,,,,316,585,632,316,585,632,77,77,0,0
395,Tajikistan: Government,842,Government of Tajikistan - UTO,1,1,Tajikistan,395_842,5/5/1992,5/3/1998,,395_842_1998,5/5/1992,9/1/2000,1/31/2005,395_2000,Tajikistan,2,,3,3,1,2,2,0,3,1,395_12300_2000,,,,,,,,,,,,5,8999,9008,11638,7929,7938,9457,234,196,0,0
395,Tajikistan: Government,843,Government of Tajikistan - Forces of Khudoberdiyev,1,0,Tajikistan,395_843,6/1/1997,1/27/1999,,395_843_1999,5/5/1992,9/1/2000,1/31/2005,395_2000,Tajikistan,2,,3,3,1,2,2,0,4,2,395_12298_1992,,,,,,,,,,,,5,8999,9008,11638,605,605,605,234,20,0,0
395,Tajikistan: Government,908,Government of Tajikistan - IMU,1,0,Tajikistan,395_908,1/31/2005,8/3/2006,5/11/2009,395_908_2006,1/31/2005,8/3/2006,5/11/2009,395_2006,Tajikistan,2,,3,3,2,1,2,1,,,,,,,,,,,,,,3,3,9,9,9,9,9,9,4,4,0,0
395,Tajikistan: Government,908,Government of Tajikistan - IMU,1,1,Tajikistan,395_908,5/11/2009,7/25/2011,1/14/2013,395_908_2011,5/11/2009,7/25/2011,1/14/2013,395_2011,Tajikistan,2,,3,3,2,1,2,1,,,,,,,,,,,,,,2,2,131,143,292,104,111,248,33,30,0,0
395,Tajikistan: Government,908,Government of Tajikistan - IMU,1,0,Tajikistan,395_908,1/14/2013,1/17/2013,,395_908_2013,1/14/2013,1/17/2013,,395_2013,Tajikistan,2,,3,3,2,0,0,0,,,,,,,,,,,,,,,,3,3,3,3,3,3,2,2,0,0
395,Tajikistan: Government,12298,Government of Tajikistan - PFT,1,1,Tajikistan,395_12298,9/8/1992,12/11/1992,,395_12298_1992,5/5/1992,9/1/2000,1/31/2005,395_2000,Tajikistan,2,,3,3,1,2,2,4,3,1,395_843_1999,5,395_842_1998,,,,,,,,,,5,8999,9008,11638,419,419,1530,234,16,1,0
395,Tajikistan: Government,12300,Government of Tajikistan - Forces of Mullo Abdullo,1,1,Tajikistan,395_12300,8/28/2000,9/1/2000,9/19/2010,395_12300_2000,5/5/1992,9/1/2000,1/31/2005,395_2000,Tajikistan,2,,3,3,1,2,2,1,4,2,395_842_1998,,,,,,,,,,,10,5,8999,9008,11638,46,46,46,234,2,0,0
395,Tajikistan: Government,12300,Government of Tajikistan - Forces of Mullo Abdullo,1,1,Tajikistan,395_12300,9/19/2010,10/25/2010,,395_12300_2010,5/11/2009,7/25/2011,1/14/2013,395_2011,Tajikistan,2,,3,3,1,1,2,0,,,,,,,,,,,,,,,2,131,143,292,27,32,44,33,3,0,0
396,Azerbaijan: Government,844,Government of Azerbaijan - Military faction (forces of Suret Husseinov),1,0,Azerbaijan,396_844,6/4/1993,10/4/1994,,396_844_1994,6/4/1993,3/17/1995,,396_1995,Azerbaijan,2,,3,1,1,0,0,4,,,,,,,,,,,,,,,,119,119,175,73,73,101,13,7,1,0
396,Azerbaijan: Government,845,Government of Azerbaijan - OPON Forces,1,1,Azerbaijan,396_845,9/30/1994,3/17/1995,,396_845_1995,6/4/1993,3/17/1995,,396_1995,Azerbaijan,2,,3,1,1,0,0,0,,,,,,,,,,,,,,,,119,119,175,46,46,74,13,6,0,0
397,Bosnia-Herzegovina: Bihaca Krajina,846,Government of Bosnia-Herzegovina - Autonomous Province of Western Bosnia,1,1,Bosnia-Herzegovina,397_846,7/15/1993,7/28/1995,,397_846_1995,7/15/1993,7/28/1995,,397_1995,Bosnia-Herzegovina,1,Bihaca Krajina,3,1,1,0,0,0,,4,389_1995,,,,,,,,,,,,,918,971,1634,918,971,1634,110,110,0,0
398,Bosnia-Herzegovina: Croat,847,Government of Bosnia-Herzegovina - Croatian irregulars,1,1,Bosnia-Herzegovina,398_847,5/1/1993,9/5/1994,,398_847_1994,1/12/1993,3/16/1994,,398_1994,Bosnia-Herzegovina,1,Croat,4,1,1,0,0,0,,4,389_1995,,,,,,,,,,,,,2313,2654,3701,50,50,50,284,3,0,0
398,Bosnia-Herzegovina: Croat,848,Government of Bosnia-Herzegovina - Croatian Republic of Bosnia-Herzegovina,1,1,Bosnia-Herzegovina,398_848,1/12/1993,3/16/1994,,398_848_1994,1/12/1993,3/16/1994,,398_1994,Bosnia-Herzegovina,1,Croat,4,1,1,0,0,0,,4,389_1995,,,,,,,,,,,,,2313,2654,3701,2263,2604,3651,284,281,0,0
399,Russia (Soviet Union): Government,849,Government of Russia (Soviet Union) - Parliamentary Forces,1,1,Russia (Soviet Union),399_849,9/23/1993,10/5/1993,,399_849_1993,9/23/1993,10/5/1993,,399_1993,Russia (Soviet Union),2,,3,1,1,0,0,0,,,,,,,,,,,,,,,,145,145,147,145,145,147,12,12,0,0
400,Mexico: Government,850,Government of Mexico - EZLN,1,0,Mexico,400_850,1/1/1994,3/21/1996,,400_850_1996,1/1/1994,11/10/1998,,400_1998,Mexico,2,,3,5,1,0,0,0,,,,,,,,,,,,,,,,208,208,541,155,155,455,35,14,0,0
400,Mexico: Government,851,Government of Mexico - EPR,1,0,Mexico,400_851,6/28/1996,11/10/1998,,400_851_1998,1/1/1994,11/10/1998,,400_1998,Mexico,2,,3,5,2,0,0,0,,,,,,,,,,,,,,,,208,208,541,53,53,86,35,21,0,0
401,Russia (Soviet Union): Chechnya,852,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,1,1,Russia (Soviet Union),401_852,5/27/1994,10/6/2007,,401_852_2007,5/27/1994,10/6/2007,,401_2007,Russia (Soviet Union),1,Chechnya,3,1,1,3,0,3,,4,432_899_2018,,,,,,,,,,,,,17917,18182,33131,17917,18182,33131,1806,1806,1,1
402,Yemen (North Yemen): South Yemen,853,Government of Yemen (North Yemen) - Democratic Republic of Yemen,1,1,Yemen (North Yemen),402_853,2/21/1994,7/4/1994,,402_853_1994,2/21/1994,7/4/1994,,402_1994,Yemen (North Yemen),1,South Yemen,3,2,1,0,0,0,,,,,,,,,,,,,,,,1283,1489,3253,1283,1489,3253,72,72,0,0
403,Ecuador - Peru,854,Government of Ecuador - Government of Peru,1,1,Peru,403_854,1/26/1995,7/1/1995,,403_854_1995,1/26/1995,7/1/1995,,403_1995,"Ecuador, Peru",1,Cordillera del Condor,2,5,1,0,0,0,,,,,,,,,,,,,,,,92,99,303,92,99,303,26,26,0,0
404,Pakistan: Government,855,Government of Pakistan - MQM,1,1,Pakistan,404_855,2/7/1990,2/11/1990,3/27/1994,404_855_1990,2/7/1990,2/11/1990,3/27/1994,404_1990,Pakistan,2,,3,3,1,1,1,1,,,,,,,,,,,,,,4,4,70,70,70,70,70,70,1,1,0,0
404,Pakistan: Government,855,Government of Pakistan - MQM,1,0,Pakistan,404_855,3/27/1994,10/7/1998,3/11/2015,404_855_1998,3/27/1994,10/7/1998,7/4/2007,404_1998,Pakistan,2,,3,3,1,3,2,2,,,,,,,,,,,,,,17,9,141,141,149,141,141,149,31,31,0,1
404,Pakistan: Government,855,Government of Pakistan - MQM,1,0,Pakistan,404_855,3/11/2015,3/11/2015,,404_855_2015,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,1,0,0,0,,,,,,,,,,,,,,,,26730,28575,31187,1,1,1,3689,1,0,0
404,Pakistan: Government,857,Government of Pakistan - TTP,1,1,Pakistan,404_857,7/4/2007,12/1/2018,,404_857_2018,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,0,,3,404_11497_2013,4,13936_14319_2018,,,,,,,,,,,26730,28575,31187,25500,27339,29861,3689,3553,0,0
404,Pakistan: Government,10961,Government of Pakistan - IMU,1,1,Pakistan,404_10961,5/12/2013,8/4/2014,,404_10961_2014,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,3,,4,13936_14319_2018,4,13637_14320_2018,,,,,,,,,,,26730,28575,31187,170,170,180,3689,4,1,0
404,Pakistan: Government,11336,Government of Pakistan - Lashkar-e-Islam,1,1,Pakistan,404_11336,10/22/2008,8/30/2010,1/13/2012,404_11336_2010,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,1,,,,,,,,,,,,,,2,,26730,28575,31187,407,411,480,3689,47,0,0
404,Pakistan: Government,11336,Government of Pakistan - Lashkar-e-Islam,1,0,Pakistan,404_11336,1/13/2012,1/9/2015,,404_11336_2015,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,0,,,,,,,,,,,,,,,,26730,28575,31187,574,576,587,3689,77,0,0
404,Pakistan: Government,11497,Government of Pakistan - TTP - TA,1,0,Pakistan,404_11497,6/2/2012,5/23/2013,,404_11497_2013,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,0,,3,404_857_2018,,,,,,,,,,,,,26730,28575,31187,33,33,33,3689,3,0,0
404,Pakistan: Government,14227,Government of Pakistan - Jamaat-ul-Ahrar,1,0,Pakistan,404_14227,3/3/2014,2/17/2015,,404_14227_2015,7/4/2007,12/1/2018,,404_2018,Pakistan,2,,3,3,2,0,0,3,2,2,404_857_2018,4,13936_14319_2018,,,,,,,,,,,26730,28575,31187,45,45,45,3689,4,1,0
405,Cameroon - Nigeria,858,Government of Cameroon - Government of Nigeria,1,0,Cameroon,405_858,2/18/1994,9/8/1994,2/3/1996,405_858_1994,2/18/1994,9/8/1994,2/3/1996,405_1994,"Cameroon, Nigeria",1,Bakassi,2,4,1,1,1,1,,,,,,,,,,,,,,2,2,13,13,66,13,13,66,3,3,0,0
405,Cameroon - Nigeria,858,Government of Cameroon - Government of Nigeria,1,1,Cameroon,405_858,2/3/1996,5/7/1996,2/23/1998,405_858_1996,2/3/1996,4/24/1996,2/23/1998,405_1996,"Cameroon, Nigeria",1,Bakassi,2,4,1,1,1,1,,,,,,,,,,,,,,2,2,56,56,57,56,56,57,3,3,0,0
405,Cameroon - Nigeria,858,Government of Cameroon - Government of Nigeria,1,0,Cameroon,405_858,2/23/1998,11/25/1998,6/17/2005,405_858_1998,2/23/1998,11/25/1998,6/17/2005,405_1998,"Cameroon, Nigeria",1,Bakassi,2,4,1,2,1,2,,,,,,,,,,,,,,7,7,1,1,8,1,1,8,2,2,0,0
405,Cameroon - Nigeria,858,Government of Cameroon - Government of Nigeria,1,0,Cameroon,405_858,6/17/2005,6/17/2005,,405_858_2005,6/17/2005,6/17/2005,,405_2005,"Cameroon, Nigeria",1,Bakassi,2,4,1,0,0,0,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0
406,Niger: Eastern Niger,859,Government of Niger - FDR,1,0,Niger,406_859,3/1/1995,11/14/1997,,406_859_1997,3/1/1995,11/14/1997,,406_1997,Niger,1,Eastern Niger,3,4,1,0,0,0,,,,,,,,,,,,,,,,52,52,125,52,52,125,8,8,0,0
407,Comoros: Anjouan,860,Government of Comoros - MPA/Republic of Anjouan,1,1,Comoros,407_860,9/3/1997,9/5/1997,,407_860_1997,9/3/1997,9/3/1997,,407_1997,Comoros,1,Anjouan,3,4,1,0,0,0,,,,,,,,,,,,,,,,56,56,78,56,56,78,2,2,0,0
408,Congo: Government,861,Government of Congo - Ninjas,1,0,Congo,408_861,11/3/1993,1/29/1994,9/26/1998,408_861_1994,11/3/1993,9/4/1995,6/5/1997,408_1995,Congo,2,,3,4,1,2,2,2,,,,,,,,,,,,,,4,2,71,71,76,67,67,72,12,9,0,0
408,Congo: Government,861,Government of Congo - Ninjas,1,1,Congo,408_861,9/26/1998,12/31/1999,,408_861_1999,6/5/1997,12/6/1999,5/19/2001,408_1999,Congo,2,,3,4,1,2,2,0,,,,,,,,,,,,,,,2,13956,13956,25050,126,126,148,86,6,0,0
408,Congo: Government,862,Government of Congo - Cobras,1,0,Congo,408_862,1/29/1994,9/4/1995,6/5/1997,408_862_1995,11/3/1993,9/4/1995,6/5/1997,408_1995,Congo,2,,3,4,1,2,2,2,,,,,,,,,,,,,,2,2,71,71,76,4,4,4,12,3,0,0
408,Congo: Government,862,Government of Congo - Cobras,1,1,Congo,408_862,6/5/1997,10/16/1997,,408_862_1997,6/5/1997,12/6/1999,5/19/2001,408_1999,Congo,2,,3,4,1,2,2,4,,5,408_863_1999,,,,,,,,,,,,2,13956,13956,25050,10000,10000,20000,86,29,1,0
408,Congo: Government,863,Government of Congo - Cocoyes,1,1,Congo,408_863,10/18/1997,12/6/1999,,408_863_1999,6/5/1997,12/6/1999,5/19/2001,408_1999,Congo,2,,3,4,1,2,2,0,,,,,,,,,,,,,,,2,13956,13956,25050,305,305,1377,86,21,0,0
408,Congo: Government,864,Government of Congo - Ntsiloulous,1,1,Congo,408_864,8/28/1998,10/21/1999,5/19/2001,408_864_1999,6/5/1997,12/6/1999,5/19/2001,408_1999,Congo,2,,3,4,1,2,2,2,,,,,,,,,,,,,,2,2,13956,13956,25050,3525,3525,3525,86,30,0,0
408,Congo: Government,864,Government of Congo - Ntsiloulous,1,0,Congo,408_864,5/19/2001,12/31/2003,3/4/2005,408_864_2003,5/19/2001,12/31/2003,3/4/2005,408_2003,Congo,2,,3,4,1,2,1,2,,,,,,,,,,,,,,2,2,192,192,196,192,192,196,20,20,0,0
408,Congo: Government,864,Government of Congo - Ntsiloulous,1,0,Congo,408_864,3/4/2005,10/19/2005,9/10/2007,408_864_2005,3/4/2005,10/19/2005,9/10/2007,408_2005,Congo,2,,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,11,11,17,11,11,17,3,3,0,0
408,Congo: Government,864,Government of Congo - Ntsiloulous,1,0,Congo,408_864,9/10/2007,9/10/2007,4/4/2016,408_864_2007,9/10/2007,9/10/2007,4/4/2016,408_2007,Congo,2,,3,4,1,2,1,2,,,,,,,,,,,,,,9,9,2,2,15,2,2,15,1,1,0,0
408,Congo: Government,864,Government of Congo - Ntsiloulous,1,0,Congo,408_864,4/4/2016,12/23/2017,,408_864_2017,4/4/2016,12/23/2017,,408_2017,Congo,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,70,71,86,70,71,86,7,7,0,0
409,Eritrea - Ethiopia,865,Government of Eritrea - Government of Ethiopia,1,1,Eritrea,409_865,5/6/1998,6/13/2000,6/12/2016,409_865_2000,5/6/1998,6/13/2000,6/12/2016,409_2000,"Eritrea, Ethiopia",1,Common border,2,4,1,1,1,1,,,,,,,,,,,,,,16,16,97410,98192,99172,97410,98192,99172,33,33,0,0
409,Eritrea - Ethiopia,865,Government of Eritrea - Government of Ethiopia,1,1,Eritrea,409_865,6/12/2016,6/13/2016,,409_865_2016,6/12/2016,6/13/2016,,409_2016,"Eritrea, Ethiopia",1,Common border,2,4,1,0,0,0,,,,,,,,,,,,,,,,25,25,200,25,25,200,1,1,0,0
410,Guinea-Bissau: Government,866,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",1,1,Guinea-Bissau,410_866,6/6/1998,5/7/1999,,410_866_1999,6/6/1998,5/7/1999,,410_1999,Guinea-Bissau,2,,4,4,1,0,0,0,,3,375_806_2006,,,,,,,,,,,,,655,704,927,655,704,927,19,19,0,0
411,Lesotho: Government,867,Government of Lesotho - Military faction (Lesotho),1,1,Lesotho,411_867,9/4/1998,9/22/1998,,411_867_1998,9/4/1998,9/22/1998,,411_1998,Lesotho,2,,4,4,1,0,0,0,,,,,,,,,,,,,,,,35,68,69,35,68,69,4,4,0,0
412,Serbia (Yugoslavia): Kosovo,868,Government of Serbia (Yugoslavia) - UCK,1,1,Serbia (Yugoslavia),412_868,4/22/1996,11/21/1999,,412_868_1999,4/22/1996,11/21/1999,,412_1999,Serbia (Yugoslavia),1,Kosovo,4,1,1,0,0,0,,,,,,,,,,,,,,,,1734,2648,5102,1734,2648,5102,471,471,0,0
413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,1,1,Ethiopia,413_869,1/1/1989,9/24/1995,7/13/1997,413_869_1995,1/1/1989,9/24/1995,7/13/1997,413_1995,Ethiopia,1,Oromiya,3,4,1,1,1,1,,,,,,,,,,,,,,2,2,996,1020,5238,996,1020,5238,46,46,0,0
413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,1,1,Ethiopia,413_869,7/13/1997,12/19/2016,3/10/2018,413_869_2016,7/13/1997,12/19/2016,3/10/2018,413_2016,Ethiopia,1,Oromiya,3,4,1,1,1,2,,,,,,,,,,,,,,2,2,665,1136,7997,665,1136,7997,411,411,0,0
413,Ethiopia: Oromiya,869,Government of Ethiopia - OLF,1,0,Ethiopia,413_869,3/10/2018,10/26/2018,,413_869_2018,3/10/2018,10/26/2018,,413_2018,Ethiopia,1,Oromiya,3,4,1,0,0,0,,,,,,,,,,,,,,,,14,18,22,14,18,22,3,3,0,0
414,Russia (Soviet Union): Dagestan,870,Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district,1,1,Russia (Soviet Union),414_870,8/29/1999,9/9/1999,,414_870_1999,8/29/1999,9/9/1999,,414_1999,Russia (Soviet Union),1,Dagestan,3,1,1,0,0,0,,3,401_852_2007,3,432_899_2018,,,,,,,,,,,85,85,125,85,85,125,4,4,0,0
415,Uzbekistan: Government,871,Government of Uzbekistan - IMU,1,1,Kyrgyzstan,415_871,2/16/1999,10/1/2000,7/10/2006,415_871_2000,2/16/1999,10/1/2000,3/29/2004,415_2000,Uzbekistan,2,,3,3,1,1,2,1,1,4,395_908_2006,1,415_872_2004,,,,,,,,,6,4,474,538,558,474,538,558,43,43,0,0
415,Uzbekistan: Government,871,Government of Uzbekistan - IMU,1,0,Kyrgyzstan,415_871,7/10/2006,8/6/2006,,415_871_2006,7/10/2006,8/6/2006,5/25/2009,415_2006,Uzbekistan,2,,3,3,1,1,3,3,,4,404_10961_2014,,,,,,,,,,,,3,6,6,11,6,6,11,4,4,1,0
415,Uzbekistan: Government,872,Government of Uzbekistan - JIG,1,1,Uzbekistan,415_872,3/29/2004,7/30/2004,5/25/2009,415_872_2004,3/29/2004,7/30/2004,7/10/2006,415_2004,Uzbekistan,2,,3,3,1,1,2,1,2,,,2,415_871_2000,,,,,,,,,5,2,19,37,50,19,37,50,8,8,0,0
415,Uzbekistan: Government,872,Government of Uzbekistan - JIG,1,0,Uzbekistan,415_872,5/25/2009,5/26/2009,,415_872_2009,5/25/2009,5/26/2009,,415_2009,Uzbekistan,2,,3,3,1,0,0,0,,,,,,,,,,,,,,,,16,16,16,16,16,16,2,2,0,0
416,Central African Republic: Government,873,Government of Central African Republic - Military faction (forces of André Kolingba),1,1,Central African Republic,416_873,5/27/2001,12/1/2001,,416_873_2001,5/27/2001,3/17/2003,10/30/2006,416_2003,Central African Republic,2,,3,4,1,2,2,0,,,,,,,,,,,,,,,3,371,378,568,234,234,334,23,13,0,0
416,Central African Republic: Government,874,Government of Central African Republic - Forces of Francois Bozize,1,0,Central African Republic,416_874,10/25/2002,3/17/2003,,416_874_2003,5/27/2001,3/17/2003,10/30/2006,416_2003,Central African Republic,2,,3,4,1,2,2,5,,,,,,,,,,,,,,,3,371,378,568,137,144,234,23,10,0,0
416,Central African Republic: Government,875,Government of Central African Republic - Seleka,1,0,Central African Republic,416_875,10/30/2006,3/5/2007,12/10/2012,416_875_2007,10/30/2006,3/5/2007,3/20/2009,416_2007,Central African Republic,2,,3,4,1,2,2,2,,,,,,,,,,,,,,5,2,55,57,206,55,57,206,11,11,0,0
416,Central African Republic: Government,875,Government of Central African Republic - Seleka,1,1,Central African Republic,416_875,12/10/2012,3/24/2013,,416_875_2013,3/20/2009,11/4/2015,3/9/2018,416_2015,Central African Republic,2,,3,4,1,2,2,4,6,6,416_876_2011,5,416_12380_2015,,,,,,,,,,3,503,527,797,157,159,207,57,10,1,0
416,Central African Republic: Government,876,Government of Central African Republic - CPJP,1,1,Central African Republic,416_876,3/20/2009,4/10/2011,,416_876_2011,3/20/2009,11/4/2015,3/9/2018,416_2015,Central African Republic,2,,3,4,1,2,2,3,,4,416_875_2013,,,,,,,,,,,,3,503,527,797,97,97,255,57,24,1,0
416,Central African Republic: Government,12380,Government of Central African Republic - anti-Balaka,1,0,Central African Republic,416_12380,4/14/2013,11/4/2015,7/1/2018,416_12380_2015,3/20/2009,11/4/2015,3/9/2018,416_2015,Central African Republic,2,,3,4,1,2,2,1,,,,,,,,,,,,,,3,3,503,527,797,249,271,335,57,23,0,0
416,Central African Republic: Government,12380,Government of Central African Republic - anti-Balaka,1,0,Central African Republic,416_12380,7/1/2018,7/7/2018,,416_12380_2018,3/9/2018,11/18/2018,,416_2018,Central African Republic,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,48,48,60,1,1,1,7,1,0,0
416,Central African Republic: Government,15593,Government of Central African Republic - UPC (Ali Darass Fulani supporters),1,1,Central African Republic,416_15593,3/9/2018,11/18/2018,,416_15593_2018,3/9/2018,11/18/2018,,416_2018,Central African Republic,2,,3,4,1,0,0,0,,,,,,,,,,,,,,,,48,48,60,47,47,59,7,6,0,0
417,"Macedonia, FYR: Government",877,Government of North Macedonia - UCK,1,1,"Macedonia, FYR",417_877,1/11/2000,8/17/2001,,417_877_2001,1/11/2000,8/16/2001,,417_2001,"Macedonia, FYR",2,,3,1,1,0,0,0,,3,412_868_1999,,,,,,,,,,,,,75,75,236,75,75,236,55,55,0,0
418,United States of America: Government,878,Government of United States of America - al-Qaida ,1,0,Afghanistan,418_878,9/11/2001,11/24/2018,,418_878_2018,9/11/2001,11/24/2018,,418_2018,United States of America,2,,4,5,1,0,0,0,,,,,,,,,,,,,,,,5066,5234,8292,5066,5234,8292,684,684,0,0
419,Ivory Coast: Government,879,Government of Ivory Coast - MPCI,1,1,Ivory Coast,419_879,9/19/2002,12/31/2002,,419_879_2002,9/19/2002,11/9/2004,12/16/2010,419_2004,Ivory Coast,2,,3,4,1,3,2,3,,4,419_882_2004,,,,,,,,,,,,6,767,826,1244,542,543,580,51,19,1,1
419,Ivory Coast: Government,880,Government of Ivory Coast - MPIGO,1,1,Ivory Coast,419_880,11/28/2002,4/19/2003,,419_880_2003,9/19/2002,11/9/2004,12/16/2010,419_2004,Ivory Coast,2,,3,4,1,3,2,3,,4,419_882_2004,,,,,,,,,,,,6,767,826,1244,118,176,541,51,17,1,1
